"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.120283513E1,1.150058441E0,1.589694214E-1,2.739602966E0,2.975454605E0
2.121287412E1,4.303550720E-1,-4.326004028E-2,2.751578064E0,2.785365104E0
2.122291213E1,-4.158352661E-1,-2.731819153E-1,2.383493500E0,2.434869317E0
2.123295013E1,-1.337169342E0,-6.384223938E-1,1.539398804E0,2.136668828E0
2.124298813E1,-2.035616913E0,-9.330097961E-1,3.927832031E-1,2.273438396E0
2.125302713E1,-2.603835297E0,-9.967771912E-1,-5.658233643E-1,2.844939209E0
2.126306513E1,-2.870730286E0,-9.671388245E-1,-1.212029572E0,3.262738966E0
2.127310313E1,-2.813848572E0,-7.768844604E-1,-1.551373901E0,3.305760764E0
2.128314112E1,-2.367027740E0,-5.990542603E-1,-1.493444366E0,2.862177913E0
2.129318013E1,-1.663939819E0,-4.224215698E-1,-1.061442719E0,2.018364771E0
2.130321813E1,-9.196875000E-1,5.703140259E-2,-6.863227844E-1,1.148963291E0
2.131325613E1,-1.899549866E-1,4.164340210E-1,-6.029461670E-1,7.569968765E-1
2.132329413E1,4.005670166E-1,2.507286072E-1,-3.655398560E-1,5.974430145E-1
2.133333313E1,1.277293854E0,-1.303788757E-1,-1.362167358E-1,1.291136414E0
2.134337113E1,2.484084320E0,-1.038839722E0,-1.945953369E-2,2.692627258E0
2.135340913E1,3.683540039E0,-3.706442413E0,1.782792664E-1,5.228572088E0
2.136344713E1,5.917195129E0,-7.411837006E0,-2.293231201E-1,9.486891751E0
2.137348613E1,8.643475800E0,-1.167093018E1,-2.143542480E0,1.468043117E1
2.138352413E1,1.199500626E1,-1.688877960E1,-4.821324005E0,2.126866749E1
2.139356213E1,1.536120621E1,-2.266212387E1,-7.019802246E0,2.826333558E1
2.140360013E1,1.899654648E1,-2.912852692E1,-8.394393768E0,3.577437218E1
2.141363913E1,2.134785690E1,-3.476775009E1,-7.921227722E0,4.156047749E1
2.142367713E1,2.263278488E1,-3.869139084E1,-5.567222900E0,4.516924449E1
2.143371513E1,2.310250809E1,-4.035233688E1,-1.901046753E0,4.653655499E1
2.144375313E1,2.242262192E1,-3.881084244E1,1.965861969E0,4.486557787E1
2.145379113E1,2.321312805E1,-3.667598190E1,5.200934601E0,4.371529118E1
2.146383013E1,2.405856995E1,-3.380360504E1,7.013215942E0,4.207949262E1
2.147386813E1,2.405093582E1,-2.974748978E1,6.201753387E0,3.875335349E1
2.148390613E1,2.316852081E1,-2.564976105E1,3.154390411E0,3.470793537E1
2.149394413E1,2.165322189E1,-2.142794037E1,-8.408015442E-1,3.047499949E1
2.150398313E1,1.936283478E1,-1.706421478E1,-4.135150909E0,2.613821474E1
2.151402113E1,1.650123550E1,-1.260558655E1,-6.020929413E0,2.162043423E1
2.152405912E1,1.366119141E1,-8.090974731E0,-6.005361786E0,1.697516989E1
2.153409713E1,1.118025055E1,-4.059258728E0,-4.489913177E0,1.271357165E1
2.154413613E1,9.053622894E0,-7.668553162E-1,-1.971699829E0,9.297513367E0
2.155417413E1,7.161707153E0,1.695075073E0,3.402424622E-1,7.367434682E0
2.156421213E1,5.354215851E0,3.387455750E0,2.016157379E0,6.648862640E0
2.157425013E1,3.825894012E0,4.421206055E0,3.382066956E0,6.754472952E0
2.158428913E1,2.805166626E0,4.991669769E0,4.412374420E0,7.228746427E0
2.159432712E1,2.422861633E0,5.219196625E0,5.084027710E0,7.678385876E0
2.160436513E1,2.202669525E0,4.996759186E0,5.426814880E0,7.698680091E0
2.161440313E1,2.088007965E0,4.211492157E0,5.227279816E0,7.029999838E0
2.162444213E1,1.798659668E0,3.485352173E0,4.384382629E0,5.882658193E0
2.163448013E1,1.378483429E0,2.782713318E0,2.714754639E0,4.124754868E0
2.164451813E1,1.237177277E0,2.037413177E0,1.131197662E0,2.638421540E0
2.165455613E1,1.305285645E0,1.542542267E0,-1.384620667E-1,2.025433041E0
2.166459413E1,1.475182343E0,1.182091827E0,-1.026714935E0,2.151196781E0
2.167463313E1,1.714235229E0,9.306147766E-1,-1.312021637E0,2.350754573E0
2.168467113E1,2.160008240E0,8.162525940E-1,-1.167272644E0,2.587359526E0
2.169470913E1,2.672392731E0,8.675958252E-1,-8.487350464E-1,2.935090561E0
2.170474713E1,3.317401428E0,1.083446960E0,-3.281176758E-1,3.505234765E0
2.171478613E1,3.827241211E0,1.373094635E0,1.998344421E-1,4.071006997E0
2.172482413E1,3.992198181E0,1.696721649E0,5.057981873E-1,4.367189311E0
2.173486213E1,3.878285065E0,2.157912598E0,5.578898621E-1,4.473133457E0
2.174490013E1,3.550616455E0,2.342778168E0,5.164260864E-1,4.285111744E0
2.175493913E1,2.818189545E0,2.155068512E0,4.267625427E-1,3.573323225E0
2.176497713E1,1.914518738E0,1.895957336E0,4.032614136E-1,2.724455172E0
2.177501513E1,1.049317932E0,1.326990509E0,2.830613708E-1,1.715253822E0
2.178505313E1,3.055146790E-1,9.235794067E-1,4.939727783E-2,9.740524784E-1
2.179509213E1,-3.908372498E-1,5.650749207E-1,-2.267784119E-1,7.235273802E-1
2.180513013E1,-7.920030212E-1,1.574725342E-1,-4.216731262E-1,9.109745386E-1
2.181516813E1,-1.132095795E0,1.047821045E-2,-7.146139526E-1,1.338814320E0
2.182520613E1,-1.261875916E0,1.233435059E-1,-8.105644226E-1,1.504845218E0
2.183524512E1,-1.069226532E0,2.219883728E-1,-7.734416199E-1,1.338183901E0
2.184528313E1,-8.232879639E-1,1.580712891E-1,-7.294331360E-1,1.111243584E0
2.185532096E1,-4.079017639E-1,1.222956848E-1,-4.580474854E-1,6.254179262E-1
2.186535896E1,4.296066284E-2,-1.666035461E-1,2.395019531E-3,1.720700330E-1
2.187539796E1,6.547384644E-1,-6.114784241E-1,8.113128662E-2,8.995391073E-1
2.188543596E1,1.662592621E0,-1.228345642E0,-2.670446777E-1,2.084312860E0
2.189547396E1,3.317401428E0,-2.316582642E0,-1.017284546E0,4.172118792E0
2.190551196E1,5.591322784E0,-4.441264343E0,-2.438129883E0,7.545342721E0
2.191555096E1,8.423882446E0,-8.708141327E0,-4.669389954E0,1.298448010E1
2.192558896E1,1.137709122E1,-1.557511139E1,-7.082970886E0,2.054728147E1
2.193562696E1,1.401640274E1,-2.349050125E1,-9.166338501E0,2.884934932E1
2.194566496E1,1.612207397E1,-2.997606445E1,-1.132949020E1,3.587259480E1
2.195570296E1,1.791654236E1,-3.453648102E1,-1.242176880E1,4.084202923E1
2.196574196E1,2.040616516E1,-3.680666016E1,-1.108055786E1,4.351919773E1
2.197577996E1,2.334096222E1,-3.773832275E1,-8.890611877E0,4.525510470E1
2.198581796E1,2.479683472E1,-3.654754898E1,-6.190676422E0,4.459743068E1
2.199585596E1,2.666060898E1,-3.499153473E1,-2.826123047E0,4.408154427E1
2.200589496E1,2.742117737E1,-3.185600510E1,5.022056580E-1,4.203544028E1
2.201593296E1,2.654190582E1,-2.776097076E1,1.877395935E0,3.845346380E1
2.202597096E1,2.382490585E1,-2.404509796E1,5.334906006E-1,3.385376622E1
2.203600896E1,2.124681702E1,-2.161325500E1,-3.437601471E0,3.050208401E1
2.204604796E1,1.940459793E1,-1.994093262E1,-6.177952881E0,2.850168971E1
2.205608596E1,1.713367035E1,-1.802491699E1,-7.464677124E0,2.596500908E1
2.206612396E1,1.519520142E1,-1.493369522E1,-7.868088226E0,2.271158760E1
2.207616196E1,1.349398911E1,-1.018616776E1,-7.722441101E0,1.858714212E1
2.208620096E1,1.205128922E1,-5.759273529E0,-6.796766052E0,1.498662177E1
2.209623896E1,1.085333038E1,-2.142494659E0,-5.120851135E0,1.219049548E1
2.210627696E1,9.510323181E0,7.292834473E-1,-3.146007843E0,1.004367795E1
2.211631496E1,7.984546051E0,2.999163208E0,-1.157093811E0,8.607370195E0
2.212635396E1,6.603218536E0,4.715194702E0,6.010002136E-1,8.136138972E0
2.213639196E1,5.249134369E0,5.868396606E0,1.898052979E0,8.099018179E0
2.214642996E1,3.867806854E0,6.402785339E0,2.487377472E0,7.883060107E0
2.215646796E1,2.416275330E0,6.290518799E0,2.387984161E0,7.149229440E0
2.216650596E1,1.094972992E0,5.524860992E0,1.829794922E0,5.922094587E0
2.217654496E1,2.814147949E-2,4.455335083E0,1.400936737E0,4.670484599E0
2.218658296E1,-1.029858398E0,3.377576294E0,9.623487854E-1,3.659883212E0
2.219662096E1,-1.888173523E0,2.282752991E0,5.641767883E-1,3.015701563E0
2.220665896E1,-2.497256927E0,1.379082184E0,3.673361206E-1,2.876298951E0
2.221669796E1,-2.875071259E0,8.153544617E-1,2.896476746E-1,3.002454565E0
2.222673596E1,-2.707270203E0,5.511538696E-1,2.094145203E-1,2.770728601E0
2.223677396E1,-2.338437195E0,6.511459351E-1,3.035687256E-1,2.446310184E0
2.224681196E1,-1.987267456E0,1.096320190E0,5.355862427E-1,2.331952513E0
2.225685096E1,-1.481319580E0,1.852098541E0,9.232800293E-1,2.544999552E0
2.226688896E1,-7.140151978E-1,2.467468872E0,1.383572845E0,2.917617891E0
2.227692696E1,1.936972046E-1,2.851270752E0,1.610201569E0,3.280245814E0
2.228696496E1,9.050180054E-1,3.238365784E0,1.649270325E0,3.745151952E0
2.229700396E1,1.544787598E0,3.440744934E0,1.487307129E0,4.054278841E0
2.230704196E1,2.104922791E0,3.536396027E0,9.797126770E-1,4.230441317E0
2.231707996E1,2.380200348E0,3.686084747E0,6.264472961E-1,4.432269247E0
2.232711796E1,2.461032257E0,3.660188599E0,5.046006775E-1,4.439401107E0
2.233715696E1,2.299218750E0,3.499722290E0,6.460565186E-1,4.236962590E0
2.234719496E1,1.967059479E0,3.247197418E0,8.827143860E-1,3.897794088E0
2.235723296E1,1.552721100E0,3.045866089E0,1.091230774E0,3.588736219E0
2.236727096E1,1.028211823E0,2.740351410E0,9.747729492E-1,3.084951816E0
2.237730996E1,6.361770630E-1,2.261946259E0,4.351451111E-1,2.389659683E0
2.238734796E1,2.926414490E-1,1.909429321E0,-5.373825073E-2,1.932471772E0
2.239738596E1,-1.363664246E-1,1.662143555E0,-3.896397400E-1,1.712640104E0
2.240742396E1,-6.530918884E-1,1.172511749E0,-1.276844788E-1,1.348189951E0
2.241746296E1,-1.334175568E0,4.516108704E-1,9.469308472E-1,1.697249202E0
2.242750096E1,-1.987566833E0,-5.816903687E-1,2.433639221E0,3.195525851E0
2.243753896E1,-2.114353180E0,-2.510579224E0,3.380570068E0,4.711873449E0
2.244757696E1,-1.920506287E-1,-6.253994751E0,2.931653595E0,6.909698010E0
2.245761596E1,3.731739807E0,-1.357901230E1,1.082997894E0,1.412403418E1
2.246765396E1,8.693022766E0,-2.474384491E1,-1.605411530E0,2.627553714E1
2.247769196E1,1.302636154E1,-3.775284256E1,-6.085295563E0,4.039794597E1
2.248772996E1,1.576312042E1,-4.745551575E1,-1.038899597E1,5.107282230E1
2.249776796E1,2.174767548E1,-5.389707047E1,-1.035322037E1,5.903426772E1
2.250780696E1,2.871613449E1,-5.589002609E1,-5.262157288E0,6.305554453E1
2.251784496E1,3.194956055E1,-4.915133926E1,4.111799469E0,5.876678880E1
2.252788296E1,3.378833679E1,-3.874123718E1,1.454121140E1,5.342267300E1
2.253792096E1,3.250086411E1,-3.150797882E1,2.128573608E1,5.002140999E1
2.254795996E1,2.663815567E1,-2.853950180E1,2.055016571E1,4.411806672E1
2.255799796E1,1.749846176E1,-2.806932953E1,1.328562241E1,3.564535295E1
2.256803596E1,8.076305237E0,-2.768462952E1,4.408632202E0,2.917364317E1
2.257807396E1,2.458038483E0,-2.595871857E1,-3.050057373E0,2.625261649E1
2.258811296E1,1.022523651E0,-2.174812454E1,-8.737779694E0,2.346007821E1
2.259815096E1,2.222129059E0,-1.631996246E1,-1.089359665E1,1.974713853E1
2.260818896E1,4.484374695E0,-9.370064850E0,-8.550070038E0,1.345404881E1
2.261822696E1,7.570806427E0,-2.518512726E0,-2.869682465E0,8.479097461E0
2.262826596E1,8.776100006E0,2.580334167E0,1.957180023E0,9.354603646E0
2.263830396E1,7.523804169E0,4.812642059E0,3.518732758E0,9.599512122E0
2.264834196E1,4.835544434E0,4.662653961E0,2.048340454E0,7.022715326E0
2.265837996E1,1.843566284E0,4.142635345E0,-2.689906311E-1,4.542303403E0
2.266841796E1,-1.072519684E0,3.378923492E0,-1.956431580E0,4.049079768E0
2.267845696E1,-3.203188934E0,2.166744232E0,-2.493514709E0,4.601392781E0
2.268849496E1,-4.415368195E0,1.009949799E0,-2.650987244E0,5.248162369E0
2.269853296E1,-4.851860504E0,1.966909790E-1,-2.202968903E0,5.332195578E0
2.270857096E1,-4.293820953E0,-4.448748779E-1,-1.827549591E0,4.687723279E0
2.271860996E1,-3.299289093E0,-8.551716614E-1,-1.789678345E0,3.849620198E0
2.272864796E1,-1.548978882E0,-1.115180969E0,-1.411265259E0,2.373738360E0
2.273868596E1,7.469467163E-2,-1.023721161E0,-9.015751648E-1,1.366170592E0
2.274872396E1,1.038240967E0,-6.018983459E-1,-3.017724609E-1,1.237454057E0
2.275876296E1,1.599573669E0,-3.083587646E-2,6.405180359E-1,1.723325312E0
2.276880096E1,1.986219635E0,5.562432861E-1,1.595831451E0,2.607902041E0
2.277883896E1,1.861678619E0,1.146166534E0,2.219135284E0,3.115141476E0
2.278887696E1,1.416204987E0,1.775757294E0,2.245330811E0,3.193816053E0
2.279891596E1,9.580078125E-1,2.176024933E0,1.724414063E0,2.937084836E0
2.280895396E1,6.578819275E-1,2.344724121E0,1.299597473E0,2.760342991E0
2.281899196E1,5.282514954E-1,2.246977386E0,9.415420532E-1,2.492881557E0
2.282902996E1,3.568579102E-1,1.850601654E0,4.141886902E-1,1.929670003E0
2.283906896E1,4.010160828E-1,1.592687988E0,6.541397095E-2,1.643699460E0
2.284910696E1,3.412902832E-1,1.357377319E0,4.445755005E-2,1.400331646E0
2.285914458E1,4.647834778E-1,1.362766113E0,1.579216003E-1,1.448480028E0
2.286918258E1,6.090834045E-1,1.393302612E0,2.719844055E-1,1.544749261E0
2.287922158E1,5.818400574E-1,1.341660004E0,3.113525391E-1,1.495168827E0
2.288925958E1,5.930667114E-1,1.174757080E0,5.179229736E-2,1.316990799E0
2.289929758E1,7.062313843E-1,9.277706909E-1,-2.360591125E-1,1.189640756E0
2.290933558E1,8.044271851E-1,7.253915405E-1,-5.686674500E-1,1.223388185E0
2.291937458E1,9.753717041E-1,5.084925842E-1,-8.875044250E-1,1.413357270E0
2.292941258E1,1.047222290E0,3.281176758E-1,-1.019679565E0,1.498026085E0
2.293945058E1,1.168769531E0,1.375639343E-1,-9.650431824E-1,1.521924570E0
2.294948858E1,1.239422607E0,-1.731898499E-1,-7.057823181E-1,1.436764352E0
2.295952658E1,1.305585022E0,-6.918612671E-1,-3.418890381E-1,1.516612138E0
2.296956558E1,1.689087524E0,-1.797911224E0,9.340576172E-2,2.468648633E0
2.297960358E1,2.770588531E0,-3.665876770E0,4.896318054E-1,4.621098637E0
2.298964158E1,4.470753021E0,-7.250622253E0,4.920268250E-1,8.532364622E0
2.299967958E1,7.277566223E0,-1.329595093E1,1.342707825E-1,1.515794544E1
2.300971858E1,1.064406555E1,-2.154709259E1,-6.547384644E-1,2.404167243E1
2.301975658E1,1.461845078E1,-3.094170639E1,-2.208956451E0,3.429238671E1
2.302979458E1,1.768512360E1,-4.025459015E1,-4.364024963E0,4.418416389E1
2.303983258E1,1.863429977E1,-4.688475266E1,-5.687872009E0,5.077173473E1
2.304987158E1,1.758842468E1,-4.879358322E1,-3.957919464E0,5.201760830E1
2.305990958E1,1.585562805E1,-4.597748932E1,2.327360229E0,4.869031804E1
2.306994758E1,1.685240524E1,-4.131124283E1,1.094508957E1,4.593927875E1
2.307998558E1,1.966535568E1,-3.714241196E1,1.855825790E1,4.594228898E1
2.309002458E1,2.047606979E1,-3.376932632E1,1.951387070E1,4.405028926E1
2.310006258E1,1.950039871E1,-3.176738937E1,1.508727585E1,4.021266554E1
2.311010058E1,1.750789215E1,-2.877675842E1,8.386759644E0,3.471261803E1
2.312013858E1,1.606339600E1,-2.463232681E1,6.852749634E-1,2.941519704E1
2.313017658E1,1.493773682E1,-1.914354080E1,-5.470074921E0,2.489041694E1
2.314021558E1,1.412986679E1,-1.252460495E1,-8.300239563E0,2.062553857E1
2.315025358E1,1.315419571E1,-6.487808533E0,-8.149652710E0,1.677919437E1
2.316029158E1,1.138068375E1,-1.943408661E0,-6.565796356E0,1.328181018E1
2.317032958E1,9.296717377E0,6.622229004E-1,-4.113595734E0,1.018769665E1
2.318036858E1,7.172335052E0,1.903890839E0,-8.583151245E-1,7.470200485E0
2.319040658E1,5.659730530E0,2.471061401E0,2.026485901E0,6.499641469E0
2.320044458E1,4.629423065E0,3.163521423E0,4.037254486E0,6.909330611E0
2.321048258E1,3.644471283E0,4.191284180E0,5.258864136E0,7.648835598E0
2.322052158E1,2.325414276E0,5.274581451E0,5.709427185E0,8.113342087E0
2.323055958E1,1.206042023E0,5.451064453E0,5.047204285E0,7.526148558E0
2.324059758E1,8.786727905E-2,4.628524933E0,3.619323578E0,5.876263002E0
2.325063558E1,-1.304836578E0,3.346890106E0,2.050735474E0,4.136397933E0
2.326067458E1,-2.801274719E0,2.078876953E0,7.604187012E-1,3.570308956E0
2.327071258E1,-4.001628571E0,1.284778290E0,-1.459465027E-1,4.205352167E0
2.328075058E1,-4.485721893E0,9.753717041E-1,-7.553292847E-1,4.652265383E0
2.329078858E1,-4.220772858E0,9.157955933E-1,-1.029708710E0,4.440034359E0
2.330082758E1,-3.286864929E0,1.066981201E0,-8.002359009E-1,3.547154838E0
2.331086558E1,-1.892664185E0,1.335373077E0,-5.191204834E-1,2.373791281E0
2.332090358E1,-1.378633118E-1,1.659449158E0,-2.053729248E-1,1.677783013E0
2.333094158E1,1.567091217E0,1.989063721E0,9.415420532E-2,2.533972056E0
2.334098058E1,3.175496521E0,2.149380341E0,5.415737915E-1,3.872585206E0
2.335101858E1,4.815635834E0,2.490970001E0,1.309925995E0,5.577740236E0
2.336105658E1,6.199657745E0,3.148402863E0,2.132764893E0,7.273024325E0
2.337109458E1,8.184380493E0,3.742816772E0,2.887046356E0,9.451338430E0
2.338113358E1,1.019499939E1,4.272116089E0,3.698957977E0,1.165638360E1
2.339117158E1,1.130688721E1,4.501439209E0,4.398603058E0,1.294049312E1
2.340120958E1,1.172571625E1,4.128863983E0,4.490661621E0,1.321763901E1
2.341124758E1,1.199231186E1,3.194506989E0,3.804937592E0,1.298067674E1
2.342128658E1,1.221759338E1,2.371219025E0,2.358645172E0,1.266710207E1
2.343132458E1,1.195982941E1,1.726360016E0,6.110293579E-1,1.209922292E1
2.344136258E1,1.144549896E1,1.027463379E0,-4.415817261E-1,1.150000530E1
2.345140058E1,1.044138702E1,4.520599365E-2,-4.207749939E-1,1.044995972E1
2.346143858E1,9.198371887E0,-1.194815369E0,4.616400146E-1,9.287127685E0
2.347147758E1,7.808961182E0,-2.217788086E0,1.735041962E0,8.301134220E0
2.348151558E1,7.094047852E0,-3.013383636E0,2.668201447E0,8.156303993E0
2.349155358E1,7.288942566E0,-3.507655792E0,3.326083374E0,8.746151353E0
2.350159158E1,7.400909729E0,-3.741469574E0,3.773802338E0,9.111182331E0
2.351163058E1,8.443491669E0,-4.301305389E0,3.604654083E0,1.013840770E1
2.352166858E1,1.054377411E1,-5.227429504E0,3.077749786E0,1.216428113E1
2.353170658E1,1.334280350E1,-5.877527618E0,3.006048889E0,1.488664052E1
2.354174458E1,1.655557251E1,-7.148384857E0,3.075205078E0,1.829325760E1
2.355178358E1,2.026875092E1,-9.773475952E0,3.036585388E0,2.270603327E1
2.356182158E1,2.362462234E1,-1.251098328E1,3.335513763E0,2.694017698E1
2.357185958E1,2.663067123E1,-1.395413223E1,3.051254883E0,3.021954025E1
2.358189758E1,2.920816132E1,-1.393093048E1,2.627935181E0,3.246680697E1
2.359193658E1,3.175062424E1,-1.370774460E1,1.734293518E0,3.462675520E1
2.360197458E1,3.418890381E1,-1.366044296E1,-1.736389160E-2,3.681696820E1
2.361201258E1,3.616659119E1,-1.261890884E1,-1.940564575E0,3.835394333E1
2.362205058E1,3.663751190E1,-1.080078964E1,-2.528990936E0,3.828002260E1
2.363208958E1,3.453917542E1,-8.993448029E0,-1.493144989E0,3.572206920E1
2.364212758E1,3.042528030E1,-7.608527985E0,6.780899048E-1,3.136952638E1
2.365216558E1,2.579870132E1,-6.787185974E0,2.622097321E0,2.680511664E1
2.366220358E1,2.109563141E1,-5.605842590E0,4.311334534E0,2.224946609E1
2.367224258E1,1.707259735E1,-3.751349030E0,5.239254913E0,1.824817777E1
2.368228058E1,1.454510330E1,-1.239871674E0,5.790558472E0,1.570439044E1
2.369231858E1,1.385428986E1,1.640738068E0,5.768105164E0,1.509650310E1
2.370235658E1,1.365774857E1,4.578977966E0,5.547164612E0,1.543606719E1
2.371239558E1,1.338860825E1,7.221432953E0,5.638923798E0,1.622348256E1
2.372243358E1,1.216684891E1,9.536069641E0,6.086343384E0,1.661362129E1
2.373247158E1,1.049347870E1,1.129416367E1,6.702462158E0,1.681053917E1
2.374250958E1,8.671467590E0,1.216984268E1,6.631958771E0,1.634877054E1
2.375254758E1,6.961273956E0,1.139220978E1,4.783303070E0,1.418174062E1
2.376258658E1,6.102659454E0,9.223818970E0,2.345771942E0,1.130592477E1
2.377262458E1,5.179229736E0,7.325316925E0,4.263134766E-1,8.981449320E0
2.378266258E1,4.168082428E0,6.165528717E0,-1.327439575E0,7.559679313E0
2.379270058E1,3.532204742E0,5.406307526E0,-3.221001892E0,7.216611711E0
2.380273958E1,3.294798431E0,4.710404663E0,-4.743036804E0,7.452516818E0
2.381277758E1,3.140768738E0,3.880231018E0,-5.993237000E0,7.799968638E0
2.382281558E1,3.015179901E0,3.136876831E0,-7.030729523E0,8.268159633E0
2.383285358E1,2.877615967E0,2.547103271E0,-7.581284637E0,8.499663845E0
2.384289258E1,2.892884216E0,1.990560608E0,-7.517217865E0,8.296967823E0
2.385293063E1,3.272345123E0,1.309327240E0,-6.599925385E0,7.482084971E0
2.386296863E1,3.760030975E0,4.195774841E-1,-4.480632477E0,5.864294126E0
2.387300663E1,3.993695068E0,-7.086264038E-1,-1.967807922E0,4.508216909E0
2.388304563E1,3.763324127E0,-2.143991547E0,1.672023010E-1,4.334427857E0
2.389308363E1,3.121309204E0,-3.440595245E0,1.733844452E0,4.958475912E0
2.390312163E1,2.639461212E0,-4.484075317E0,3.247945862E0,6.133745941E0
2.391315963E1,2.110760651E0,-5.218747559E0,5.143454132E0,7.625336518E0
2.392319863E1,1.692230988E0,-5.667364655E0,6.789880371E0,9.004728941E0
2.393323663E1,1.388512573E0,-5.821094971E0,8.240663452E0,1.018438255E1
2.394327463E1,8.840615845E-1,-5.796396332E0,9.178014221E0,1.089108444E1
2.395331263E1,4.382885742E-1,-5.462740173E0,9.165590057E0,1.067902936E1
2.396335163E1,-2.647993469E-1,-4.273762665E0,8.136480103E0,9.194426272E0
2.397338963E1,-8.321195984E-1,-2.064656525E0,6.162984009E0,6.552678955E0
2.398342763E1,-6.709048462E-1,3.004252625E-1,4.302353210E0,4.364700654E0
2.399346563E1,4.450245667E-1,2.362686768E0,5.330565033E0,5.847671263E0
2.400350363E1,1.709594879E0,3.891607361E0,9.949509888E0,1.081943018E1
2.401354263E1,2.325863342E0,4.620741119E0,1.589424774E1,1.671490353E1
2.402358063E1,1.914967804E0,4.638254700E0,2.087618774E1,2.147081096E1
2.403361863E1,1.408271484E0,3.968697052E0,2.281660263E1,2.320196415E1
2.404365663E1,1.213526459E0,3.562292175E0,2.088786346E1,2.122417047E1
2.405369563E1,1.449286194E0,4.524491272E0,1.747526001E1,1.810956002E1
2.406373362E1,2.297721863E0,6.204896851E0,1.375983627E1,1.526805046E1
2.407377163E1,3.372037811E0,8.350834351E0,9.367819519E0,1.299473416E1
2.408380963E1,3.779939575E0,1.058284286E1,6.800807648E0,1.313527658E1
2.409384863E1,2.511477356E0,1.159773239E1,4.646786957E0,1.274392185E1
2.410388663E1,-3.656895447E-1,1.203602097E1,3.126697998E0,1.244089104E1
2.411392463E1,-4.626129913E0,1.261262192E1,1.629960480E0,1.353277801E1
2.412396263E1,-8.612789612E0,1.294807434E1,-5.688171387E-3,1.555097445E1
2.413400163E1,-1.050036438E1,1.285092636E1,-4.785548401E-1,1.660219790E1
2.414403963E1,-1.041818527E1,1.239302856E1,5.983058167E-1,1.620134906E1
2.415407763E1,-8.187673645E0,1.185325104E1,1.610800323E0,1.449593866E1
2.416411563E1,-4.976251831E0,1.178379547E1,2.187850342E0,1.297719566E1
2.417415463E1,-2.263892212E0,1.159967834E1,2.675087128E0,1.211750126E1
2.418419263E1,4.640350342E-3,1.054856415E1,2.856509857E0,1.092848918E1
2.419423063E1,1.200503540E0,9.137897644E0,2.718796234E0,9.609070458E0
2.420426863E1,1.761836243E0,7.647596741E0,2.797682190E0,8.331676211E0
2.421430763E1,2.263592834E0,6.332880707E0,3.712130585E0,7.681740951E0
2.422434563E1,2.440075836E0,5.474864960E0,4.715494080E0,7.626532687E0
2.423438363E1,2.595901794E0,4.933440857E0,5.879024506E0,8.101880890E0
2.424442163E1,2.380799103E0,4.338278503E0,7.380851440E0,8.886272150E0
2.425446063E1,1.969903564E0,3.581003265E0,7.766898651E0,8.776606354E0
2.426449863E1,2.336042175E0,3.424279175E0,8.045619049E0,9.050677698E0
2.427453663E1,2.223326569E0,3.440894623E0,7.595654755E0,8.630000463E0
2.428457463E1,1.511257324E0,3.095562744E0,6.063740387E0,6.973905282E0
2.429461363E1,3.688330078E-1,2.636766815E0,3.953428802E0,4.766358812E0
2.430465162E1,-4.523593140E-1,1.952090607E0,1.958078156E0,2.801670350E0
2.431468963E1,-7.217990112E-1,1.479223938E0,7.167095947E-1,1.795207485E0
2.432472763E1,-6.066883850E-1,1.252595215E0,2.546205139E-1,1.414884156E0
2.433476563E1,-5.815406799E-1,1.063837738E0,1.565744019E-1,1.222479382E0
2.434480463E1,-6.014492798E-1,9.205856323E-1,3.053649902E-2,1.100068916E0
2.435484263E1,-2.290237427E-1,8.773255920E-1,4.046086121E-1,9.929049290E-1
2.436488063E1,5.161267090E-1,1.017883301E0,1.430724792E0,1.830149345E0
2.437491862E1,7.803273010E-1,1.247655487E0,1.947749634E0,2.441164383E0
2.438495763E1,6.631210327E-1,1.510209503E0,1.784439240E0,2.429955894E0
2.439499563E1,3.373983765E-1,1.732197876E0,1.147364044E0,2.104944511E0
2.440503363E1,-3.442840576E-2,2.016157379E0,1.010698242E0,2.255567962E0
2.441507163E1,-1.999841309E-1,2.211650848E0,1.195563812E0,2.522055899E0
2.442511063E1,-1.926493835E-1,2.284848633E0,1.289718018E0,2.630783082E0
2.443514863E1,-5.703140259E-2,2.198029175E0,1.560504913E0,2.696249324E0
2.444518663E1,-4.430786133E-2,1.994901581E0,2.370919647E0,3.098847443E0
2.445522463E1,3.353027344E-2,1.764979706E0,3.476819916E0,3.899301780E0
2.446526363E1,-1.616638184E-1,1.543739777E0,4.375850372E0,4.642987634E0
2.447530163E1,-3.703298950E-1,1.465302887E0,4.716990967E0,4.953207099E0
2.448533963E1,-2.899470520E-1,1.662442932E0,4.364024963E0,4.678942154E0
2.449537763E1,-4.445755005E-2,2.135608978E0,3.601360931E0,4.187195092E0
2.450541663E1,5.215155029E-1,2.972219238E0,2.929557953E0,4.205755036E0
2.451545463E1,1.196761322E0,4.005221100E0,2.621498566E0,4.934195826E0
2.452549263E1,1.629062347E0,4.866529999E0,2.613415375E0,5.759070956E0
2.453553063E1,1.464853821E0,5.816304932E0,3.096909943E0,6.750263029E0
2.454556963E1,1.137035522E0,6.988966370E0,4.347708893E0,8.309095818E0
