"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.613919470E2,-1.257834320E0,-7.780819702E-1,9.087901611E0,9.207470577E0
1.614019850E2,-1.045426025E0,-5.971083069E-1,1.022284149E1,1.029349028E1
1.614120240E2,-8.581654358E-1,-3.709286499E-1,1.124641296E1,1.128520450E1
1.614220620E2,-7.951464844E-1,-2.412982178E-1,1.176149185E1,1.179080885E1
1.614321010E2,-8.566685486E-1,-1.005908203E-1,1.259974869E1,1.262923856E1
1.614421390E2,-1.113384705E0,2.633024597E-1,1.393212799E1,1.397902515E1
1.614521780E2,-1.663790131E0,6.500981140E-1,1.508592865E1,1.519131556E1
1.614622160E2,-2.476150818E0,7.614665222E-1,1.546973053E1,1.568514319E1
1.614722540E2,-3.030747528E0,4.369413757E-1,1.528052399E1,1.558431140E1
1.614822930E2,-2.840193787E0,-1.091230774E-1,1.558858337E1,1.584558425E1
1.614923310E2,-2.193089447E0,-6.213578796E-1,1.675346100E1,1.690781424E1
1.615023700E2,-1.727707214E0,-1.427132263E0,1.843147156E1,1.856719749E1
1.615124080E2,-1.669478302E0,-2.120340729E0,1.984333557E1,2.002600732E1
1.615224470E2,-1.971849518E0,-2.509681091E0,2.077709381E1,2.102080676E1
1.615324850E2,-2.810256042E0,-2.747386780E0,2.119756943E1,2.155881775E1
1.615425240E2,-4.074377289E0,-2.882555695E0,2.099563934E1,2.158069853E1
1.615525620E2,-5.395679626E0,-2.731669464E0,2.042442719E1,2.130100004E1
1.615626000E2,-6.333928528E0,-2.445464630E0,1.961161743E1,2.075366199E1
1.615726390E2,-6.706653442E0,-2.217339020E0,1.857891495E1,1.987641500E1
1.615826770E2,-6.542594604E0,-2.082170105E0,1.716196152E1,1.848442316E1
1.615927160E2,-5.835465088E0,-2.040107574E0,1.534683609E1,1.654509201E1
1.616027540E2,-5.016967163E0,-2.152523804E0,1.343097015E1,1.449807841E1
1.616127930E2,-4.339925079E0,-2.240840149E0,1.159443924E1,1.258122949E1
1.616228310E2,-3.836372223E0,-2.246079254E0,1.003168900E1,1.097257527E1
1.616328700E2,-3.544329529E0,-2.072140961E0,8.810528412E0,9.720156936E0
1.616429080E2,-3.367397461E0,-1.885928192E0,7.930059357E0,8.819406568E0
1.616529470E2,-3.264561310E0,-1.740879822E0,7.438331909E0,8.307635325E0
1.616629850E2,-3.200943604E0,-1.628613281E0,7.147935791E0,7.999462935E0
1.616730230E2,-3.175496521E0,-1.563199310E0,6.785988464E0,7.653561895E0
1.616830620E2,-3.047512665E0,-1.555116119E0,6.523584137E0,7.366333523E0
1.616931000E2,-2.900518341E0,-1.604812775E0,6.351891174E0,7.164841392E0
1.617031390E2,-2.885549469E0,-1.691183167E0,6.194418640E0,7.039695912E0
1.617131770E2,-2.951412506E0,-1.665137329E0,6.012546844E0,6.901756129E0
1.617232160E2,-3.069816284E0,-1.556313629E0,5.891448669E0,6.823126230E0
1.617332540E2,-3.249293060E0,-1.344055023E0,5.823939056E0,6.803135706E0
1.617432930E2,-3.413351898E0,-1.143472137E0,5.728138275E0,6.765357922E0
1.617533310E2,-3.521726532E0,-1.007105713E0,5.711822205E0,6.785405852E0
1.617633690E2,-3.558250580E0,-8.982820129E-1,5.737868042E0,6.811107651E0
1.617734080E2,-3.494333496E0,-8.463400269E-1,5.794300690E0,6.819133266E0
1.617834460E2,-3.324736176E0,-8.539741516E-1,5.877228241E0,6.806243772E0
1.617934850E2,-3.154839478E0,-8.925938416E-1,6.020031281E0,6.854962619E0
1.618035230E2,-3.160527649E0,-8.491841125E-1,6.189628601E0,7.001539180E0
1.618135620E2,-3.171903992E0,-6.795867920E-1,6.266867981E0,7.056659793E0
1.618236000E2,-3.111280060E0,-5.782475281E-1,6.355184326E0,7.099493055E0
1.618336390E2,-2.911894684E0,-5.191204834E-1,6.296955414E0,6.957029841E0
1.618436770E2,-2.598296814E0,-5.730084229E-1,6.028563538E0,6.589617843E0
1.618537150E2,-2.249372406E0,-7.125183105E-1,5.667214966E0,6.138785225E0
1.618637540E2,-1.911824341E0,-7.885601807E-1,5.258564758E0,5.650610833E0
1.618737920E2,-1.672771454E0,-8.783734131E-1,4.901557159E0,5.253091164E0
1.618838310E2,-1.496288452E0,-9.134005737E-1,4.678371277E0,4.996032180E0
1.618938690E2,-1.381926270E0,-8.572673035E-1,4.609963531E0,4.888393520E0
1.619039080E2,-1.386267242E0,-7.553292847E-1,4.651127930E0,4.911746147E0
1.619139460E2,-1.425785065E0,-7.020401001E-1,4.746479645E0,5.005476238E0
1.619239850E2,-1.509011993E0,-6.962022400E-1,4.961282959E0,5.232221646E0
1.619340230E2,-1.651665344E0,-6.867718506E-1,5.330864410E0,5.622968019E0
1.619440610E2,-1.962119751E0,-7.632627869E-1,5.561684418E0,5.946832565E0
1.619541000E2,-2.343077545E0,-9.767189026E-1,5.677693176E0,6.219340158E0
1.619641380E2,-2.732567596E0,-1.222657471E0,5.836961975E0,6.559873631E0
1.619741770E2,-3.187321930E0,-1.346450043E0,6.116580505E0,7.027411037E0
1.619842150E2,-3.538341980E0,-1.306034088E0,6.530469818E0,7.541394105E0
1.619942540E2,-3.819457397E0,-1.325643311E0,7.068451080E0,8.143008392E0
1.620042920E2,-4.072131958E0,-1.417851562E0,7.733069000E0,8.853977519E0
1.620143310E2,-4.151317291E0,-1.478325806E0,8.420589294E0,9.503957413E0
1.620243690E2,-4.183051300E0,-1.595981140E0,9.097032623E0,1.013908657E1
1.620344070E2,-4.119433594E0,-1.713037720E0,9.760003967E0,1.073135168E1
1.620444460E2,-4.038451996E0,-1.801952820E0,1.013647110E1,1.105912179E1
1.620544840E2,-3.925736389E0,-1.929786987E0,9.865534515E0,1.079186060E1
1.620645230E2,-3.790268097E0,-1.999092865E0,9.484277344E0,1.040740223E1
1.620745610E2,-3.570225677E0,-1.929637299E0,8.928932190E0,9.807947876E0
1.620846000E2,-3.557352448E0,-1.937271423E0,8.555309143E0,9.465785310E0
1.620946380E2,-3.680546265E0,-1.846709747E0,8.762628021E0,9.681963000E0
1.621046770E2,-3.845503235E0,-1.688039703E0,9.233249359E0,1.014348396E1
1.621147150E2,-4.126618652E0,-1.729503479E0,9.848170624E0,1.081696022E1
1.621247540E2,-4.342918854E0,-1.875000916E0,1.069615723E1,1.169548426E1
1.621347920E2,-4.417314148E0,-2.099683685E0,1.186208267E1,1.283083556E1
1.621448300E2,-4.205654297E0,-2.418820038E0,1.318787567E1,1.405198503E1
1.621548690E2,-3.785028992E0,-2.838996277E0,1.436547684E1,1.512459153E1
1.621649070E2,-3.276985474E0,-3.205883331E0,1.557002197E1,1.623089357E1
1.621749460E2,-2.519710236E0,-3.417094116E0,1.659479095E1,1.712928950E1
1.621849840E2,-1.919458466E0,-3.488795013E0,1.700418961E1,1.746420555E1
1.621950230E2,-1.716480560E0,-3.597618713E0,1.696916245E1,1.743105390E1
1.622050610E2,-1.870360565E0,-3.619772644E0,1.680779800E1,1.729459674E1
1.622151000E2,-2.223925323E0,-3.554957428E0,1.660586792E1,1.712712514E1
1.622251380E2,-2.679577789E0,-3.400927734E0,1.637310196E1,1.693590607E1
1.622351760E2,-3.296295319E0,-3.082390137E0,1.619063141E1,1.680783261E1
1.622452150E2,-3.984414368E0,-2.710862732E0,1.596160767E1,1.667324965E1
1.622552530E2,-4.525688782E0,-2.376607819E0,1.562450867E1,1.643944630E1
1.622652920E2,-4.981191559E0,-2.183808746E0,1.503937546E1,1.599262656E1
1.622753300E2,-5.306764526E0,-2.058968353E0,1.420276520E1,1.530096859E1
1.622853690E2,-5.430856476E0,-1.939965820E0,1.298983749E1,1.421244341E1
1.622954070E2,-5.540727997E0,-1.860780487E0,1.160252243E1,1.299156255E1
1.623054460E2,-5.630391541E0,-1.594633942E0,1.041474243E1,1.194617203E1
1.623154840E2,-5.312003632E0,-9.617500305E-1,9.431886292E0,1.086751235E1
1.623255230E2,-4.714895325E0,-3.278182983E-1,8.354277191E0,9.598523332E0
1.623355610E2,-4.407734070E0,-2.357597351E-1,7.379055176E0,8.598497402E0
1.623455990E2,-4.154760132E0,-2.221380615E-1,6.734944611E0,7.916492656E0
1.623556380E2,-3.807781677E0,-4.984634399E-2,6.305337982E0,7.366069035E0
1.623656760E2,-3.450474701E0,1.197509766E-1,5.958658905E0,6.886634294E0
1.623757150E2,-3.149600372E0,1.898052979E-1,5.608686676E0,6.435322431E0
1.623857530E2,-2.815345459E0,1.727407837E-1,5.269042969E0,5.976522671E0
1.623957920E2,-2.537972260E0,1.848655701E-1,5.081932068E0,5.683441916E0
1.624058300E2,-2.318827972E0,3.125500488E-1,4.942871246E0,5.468695169E0
1.624158690E2,-1.951042786E0,3.089575195E-1,4.688849487E0,5.087959534E0
1.624259070E2,-1.516197052E0,1.396595764E-1,4.400099945E0,4.656096844E0
1.624359450E2,-1.028361511E0,2.664459229E-2,4.131109314E0,4.257264556E0
1.624459840E2,-6.042933655E-1,-3.338058472E-2,4.004921722E0,4.050392912E0
1.624560220E2,-3.022215271E-1,-1.002914429E-2,4.074976044E0,4.086180147E0
1.624660610E2,-8.666976929E-2,3.143463135E-2,4.181704102E0,4.182720284E0
1.624760990E2,1.945953369E-2,4.685256958E-2,4.482279053E0,4.482566156E0
1.624861380E2,1.275347900E-1,1.032852173E-2,4.997208252E0,4.998846078E0
1.624961760E2,2.540217590E-1,-4.041595459E-2,5.641618195E0,5.647478761E0
1.625062150E2,2.736309814E-1,-1.065783691E-1,6.421047363E0,6.427758715E0
1.625162530E2,2.222877502E-1,-2.127076721E-1,7.216942291E0,7.223497244E0
1.625262910E2,2.900967407E-1,-4.328997803E-1,7.990533600E0,8.007508074E0
1.625363300E2,3.594026184E-1,-6.167175293E-1,8.658893738E0,8.688265161E0
1.625463680E2,4.492158508E-1,-6.876699829E-1,9.116492157E0,9.153420898E0
1.625564070E2,4.056564331E-1,-7.692503357E-1,9.421857147E0,9.461907594E0
1.625664450E2,1.772314453E-1,-7.982899475E-1,9.768685913E0,9.802851743E0
1.625764840E2,-1.913021851E-1,-6.617738342E-1,1.024155258E1,1.026469388E1
1.625865220E2,-7.033872986E-1,-4.153862000E-1,1.066786606E1,1.069909649E1
1.625965610E2,-1.243464203E0,-1.622625732E-1,1.118519028E1,1.125526605E1
1.626065990E2,-1.729204102E0,5.179229736E-2,1.150163223E1,1.163100913E1
1.626166370E2,-2.104922791E0,1.290316772E-1,1.166164948E1,1.185079818E1
1.626266760E2,-2.342778168E0,1.061293030E-1,1.178903458E1,1.202003366E1
1.626367140E2,-2.415227509E0,5.224136353E-2,1.193273575E1,1.217481973E1
1.626467530E2,-2.293380890E0,7.529342651E-2,1.198587524E1,1.220354335E1
1.626567910E2,-2.289189606E0,6.765930176E-2,1.201027451E1,1.222667823E1
1.626668300E2,-2.390977936E0,2.888992310E-2,1.207508972E1,1.230956546E1
1.626768680E2,-2.568359070E0,2.230361938E-2,1.224678268E1,1.251321909E1
1.626869070E2,-2.914289703E0,4.490661621E-2,1.238419693E1,1.272255614E1
1.626969450E2,-3.420686646E0,3.203338623E-2,1.245889160E1,1.291998851E1
1.627069836E2,-3.803889771E0,8.502319336E-2,1.251607269E1,1.308162383E1
1.627170216E2,-4.049678650E0,2.004331970E-1,1.259361145E1,1.323023507E1
1.627270596E2,-4.137845306E0,2.782713318E-1,1.265049316E1,1.331293266E1
1.627370986E2,-4.092789001E0,2.814147949E-1,1.262130386E1,1.327130089E1
1.627471366E2,-3.885769501E0,1.945953369E-1,1.258567795E1,1.317332006E1
1.627571756E2,-3.519930267E0,5.822891235E-2,1.257400223E1,1.305752012E1
1.627672136E2,-3.058739319E0,-8.457412720E-2,1.261337036E1,1.297921996E1
1.627772526E2,-2.509830780E0,-2.305206299E-1,1.262669266E1,1.287578183E1
1.627872906E2,-2.051483917E0,-4.613406372E-1,1.252999374E1,1.270520227E1
1.627973296E2,-1.705553284E0,-6.577322388E-1,1.225711121E1,1.239267117E1
1.628073676E2,-1.516795807E0,-8.331674194E-1,1.175011551E1,1.187687046E1
1.628174056E2,-1.420845337E0,-1.006806335E0,1.108609634E1,1.122203157E1
1.628274446E2,-1.399439850E0,-1.140628052E0,1.034843033E1,1.050473581E1
1.628374826E2,-1.452429657E0,-1.209335175E0,9.787397003E0,9.968208644E0
1.628475216E2,-1.542093201E0,-1.151705017E0,9.536369019E0,9.728659206E0
1.628575596E2,-1.632954254E0,-1.106349335E0,9.495653687E0,9.698349725E0
1.628675986E2,-1.671573944E0,-1.157991943E0,9.557175751E0,9.771116268E0
1.628776366E2,-1.661993866E0,-1.263223114E0,9.826914825E0,1.004620382E1
1.628876756E2,-1.634900208E0,-1.342109070E0,1.020338196E1,1.042032431E1
1.628977136E2,-1.544338531E0,-1.404379578E0,1.049078430E1,1.069643954E1
1.629077516E2,-1.435664520E0,-1.522783356E0,1.067864365E1,1.088179360E1
1.629177906E2,-1.443148956E0,-1.559008026E0,1.073387878E1,1.094209023E1
1.629278286E2,-1.491348724E0,-1.518741760E0,1.063568298E1,1.084658702E1
1.629378676E2,-1.711391144E0,-1.383872223E0,1.055290512E1,1.077997071E1
1.629479056E2,-1.994302826E0,-1.141975250E0,1.039558228E1,1.064657138E1
1.629579446E2,-2.298769684E0,-8.722361755E-1,1.013542328E1,1.042937884E1
1.629679826E2,-2.499801636E0,-6.252497864E-1,9.797126770E0,1.013033259E1
1.629780216E2,-2.560575256E0,-4.029620361E-1,9.303004303E0,9.657370921E0
1.629880596E2,-2.492616577E0,-2.390528870E-1,8.740025024E0,9.091662175E0
1.629980976E2,-2.269430695E0,-1.320254517E-1,8.086035004E0,8.399506443E0
1.630081366E2,-2.016756134E0,-5.209167480E-2,7.428302765E0,7.697382725E0
1.630181746E2,-1.774859161E0,-7.484436035E-3,6.894662476E0,7.119448835E0
1.630282136E2,-1.518592072E0,7.723937988E-2,6.448590088E0,6.625435980E0
1.630382516E2,-1.297052765E0,1.996847534E-1,6.130950623E0,6.269830573E0
1.630482906E2,-1.084045715E0,3.556604004E-1,5.971232758E0,6.079249138E0
1.630583286E2,-1.175056458E0,5.019062805E-1,5.991590424E0,6.126322175E0
1.630683676E2,-1.178648987E0,7.915539551E-1,6.222410431E0,6.382332071E0
1.630784056E2,-1.265468445E0,1.032253418E0,6.321354675E0,6.528895958E0
1.630884446E2,-1.578018494E0,1.116977234E0,6.382427673E0,6.668820249E0
1.630984826E2,-1.878294067E0,1.199006653E0,6.293512573E0,6.676369228E0
1.631085206E2,-2.215093689E0,1.281784515E0,6.019881592E0,6.541298493E0
1.631185596E2,-2.521805878E0,1.383572845E0,5.513784027E0,6.218970413E0
1.631285976E2,-2.787054291E0,1.465901642E0,4.961432648E0,5.876423501E0
1.631386366E2,-3.100652161E0,1.543739777E0,4.544399872E0,5.713908165E0
1.631486746E2,-3.399281158E0,1.667981415E0,4.360582123E0,5.775114791E0
1.631587136E2,-3.611390076E0,1.857936401E0,4.414170685E0,5.998247143E0
1.631687516E2,-3.777843933E0,2.023342438E0,4.812642059E0,6.444186760E0
1.631787906E2,-3.880530396E0,2.111209717E0,5.659730530E0,7.179712549E0
1.631888286E2,-3.769012299E0,2.017504578E0,6.695426788E0,7.943835239E0
1.631988666E2,-3.439846802E0,1.655257874E0,7.700287170E0,8.594582430E0
1.632089056E2,-2.430645447E0,1.097517700E0,9.027577057E0,9.413274133E0
1.632189436E2,-1.562151489E0,5.315446472E-1,9.405391388E0,9.549044148E0
1.632289826E2,-1.390458527E0,-1.121168518E-1,1.005983047E1,1.015608853E1
1.632390206E2,-8.520281982E-1,-2.794688416E-1,1.084943848E1,1.088643055E1
1.632490596E2,-9.454339600E-1,-3.333567810E-1,1.183498901E1,1.187737080E1
1.632590976E2,-1.244212646E0,-3.670367432E-1,1.305929306E1,1.312356340E1
1.632691366E2,-1.733395386E0,-2.791694641E-1,1.387943756E1,1.399004582E1
1.632791746E2,-2.167193298E0,-2.025288391E-1,1.411130539E1,1.427818912E1
1.632892126E2,-2.720293121E0,-2.436932373E-1,1.385638550E1,1.412298836E1
1.632992516E2,-3.145558777E0,-1.947450256E-1,1.305225769E1,1.342735627E1
1.633092896E2,-3.323987732E0,-1.272354126E-2,1.213451614E1,1.258155548E1
1.633193286E2,-3.287313995E0,2.607577515E-1,1.117890335E1,1.165514084E1
1.633293666E2,-3.160228271E0,5.661227417E-1,1.047566574E1,1.095660122E1
1.633394056E2,-2.957699432E0,8.322692871E-1,1.013796799E1,1.059334947E1
1.633494436E2,-2.744093628E0,9.333091736E-1,1.023182281E1,1.063443999E1
1.633594826E2,-2.649789734E0,8.363108826E-1,1.066711761E1,1.102307578E1
1.633695206E2,-2.541265411E0,6.960525513E-1,1.110331055E1,1.141166176E1
1.633795596E2,-2.347119141E0,6.459068298E-1,1.144205612E1,1.169815422E1
1.633895976E2,-2.128723297E0,6.545887756E-1,1.154594009E1,1.175877043E1
1.633996356E2,-1.966610413E0,6.186634827E-1,1.136107452E1,1.154661489E1
1.634096746E2,-1.933080139E0,5.513035583E-1,1.089165070E1,1.107559431E1
1.634197126E2,-1.884131927E0,4.971162415E-1,1.017853363E1,1.036337901E1
1.634297516E2,-1.789678345E0,3.597019958E-1,9.252559204E0,9.430916495E0
1.634397896E2,-1.729503479E0,1.218466187E-1,8.417894897E0,8.594590356E0
1.634498286E2,-1.968855743E0,-1.166075134E-1,7.930957489E0,8.172519620E0
1.634598666E2,-2.498454437E0,-1.212478638E-1,7.817493439E0,8.207933923E0
1.634699056E2,-3.127147064E0,1.284329224E-1,7.987988892E0,8.579248820E0
1.634799436E2,-3.736978912E0,4.650828552E-1,8.304281158E0,9.118245391E0
1.634899816E2,-4.211043091E0,7.999365234E-1,8.630003815E0,9.635857419E0
1.635000206E2,-4.535418549E0,1.035396881E0,8.749006348E0,9.908944454E0
1.635100586E2,-4.660708008E0,1.110690308E0,8.655600586E0,9.893192285E0
1.635200976E2,-4.535568237E0,1.029559021E0,8.414601746E0,9.614410723E0
1.635301356E2,-4.197421417E0,8.851094055E-1,7.987240448E0,9.066298869E0
1.635401746E2,-3.804937592E0,7.113208008E-1,7.516170044E0,8.454368071E0
1.635502126E2,-3.397484894E0,5.496569824E-1,7.134314117E0,7.921077220E0
1.635602516E2,-3.023562469E0,5.117857361E-1,6.958130493E0,7.603909166E0
1.635702896E2,-2.682122498E0,5.667214966E-1,6.918163605E0,7.441501328E0
1.635803286E2,-2.318378906E0,6.991960144E-1,6.946155396E0,7.356142372E0
1.635903666E2,-1.998943176E0,6.771917725E-1,7.015311584E0,7.325910124E0
1.636004046E2,-1.863474884E0,6.706054688E-1,7.234306183E0,7.500495736E0
1.636104436E2,-1.699865112E0,7.728428650E-1,7.516020355E0,7.744507052E0
1.636204816E2,-1.564546509E0,7.855664063E-1,7.656877441E0,7.854469588E0
1.636305206E2,-1.475631409E0,7.301815796E-1,7.735763397E0,7.909025764E0
1.636405586E2,-1.285975800E0,6.761439514E-1,7.737260284E0,7.872490147E0
1.636505976E2,-1.071322174E0,6.899153137E-1,7.813302155E0,7.916527326E0
1.636606356E2,-1.043180695E0,7.677534485E-1,8.073461151E0,8.176701430E0
1.636706746E2,-1.065783691E0,8.610095215E-1,8.406069489E0,8.516996919E0
1.636807126E2,-1.205892334E0,9.002279663E-1,8.849447479E0,8.976486362E0
1.636907506E2,-1.442400513E0,1.042581940E0,9.349108429E0,9.517001879E0
1.637007896E2,-1.635049896E0,1.160536652E0,9.900411987E0,1.010140540E1
1.637108281E2,-1.846859436E0,1.234632568E0,1.041055115E1,1.064494164E1
1.637208671E2,-2.070045319E0,1.343306580E0,1.084614532E1,1.112332813E1
1.637309051E2,-2.240241394E0,1.476828918E0,1.122815094E1,1.154430936E1
1.637409441E2,-2.282303925E0,1.633702698E0,1.144834305E1,1.178738539E1
1.637509821E2,-2.377206573E0,1.755699005E0,1.154504196E1,1.191728090E1
1.637610211E2,-2.419718170E0,1.827699280E0,1.150103348E1,1.189408642E1
1.637710591E2,-2.484832764E0,1.819616089E0,1.124925705E1,1.166324058E1
1.637810981E2,-2.526595917E0,1.761686554E0,1.093535980E1,1.136086794E1
1.637911361E2,-2.432441711E0,1.605411530E0,1.080797470E1,1.119403573E1
1.638011741E2,-2.376158752E0,1.340761871E0,1.099807938E1,1.133143957E1
1.638112131E2,-2.632126465E0,1.162632294E0,1.196446976E1,1.230562230E1
1.638212511E2,-3.030747528E0,1.262774048E0,1.319461166E1,1.359697782E1
1.638312901E2,-3.292403412E0,1.232836304E0,1.400083511E1,1.443548369E1
1.638413281E2,-3.475921783E0,8.566685486E-1,1.439137299E1,1.482995380E1
1.638513671E2,-3.556604004E0,3.619473267E-1,1.432027084E1,1.475976270E1
1.638614051E2,-3.553460541E0,-9.580078125E-2,1.381806519E1,1.426797761E1
1.638714441E2,-3.373684387E0,-3.800596619E-1,1.313668213E1,1.356829426E1
1.638814821E2,-3.184627533E0,-4.683760071E-1,1.242700790E1,1.283712406E1
1.638915201E2,-3.204087067E0,-4.745132446E-1,1.176268936E1,1.220049990E1
1.639015591E2,-3.197500763E0,-4.110452271E-1,1.128667923E1,1.173806191E1
1.639115971E2,-3.247796173E0,-3.285667419E-1,1.115210907E1,1.162005477E1
1.639216361E2,-3.355122986E0,-2.664459229E-1,1.121916962E1,1.171313837E1
1.639316741E2,-3.398532715E0,-3.170407104E-1,1.116947296E1,1.167936923E1
1.639417131E2,-3.384312286E0,-4.885839844E-1,1.110510681E1,1.161962483E1
1.639517511E2,-3.267106018E0,-5.935157776E-1,1.091335556E1,1.140734729E1
1.639617901E2,-3.143912201E0,-7.011419678E-1,1.075333832E1,1.122542066E1
1.639718281E2,-3.019969940E0,-8.351133728E-1,1.070633606E1,1.115541414E1
1.639818671E2,-2.864443359E0,-9.425898743E-1,1.072834030E1,1.114409247E1
1.639919051E2,-2.721640320E0,-1.033001862E0,1.073283096E1,1.112061506E1
1.640019431E2,-2.545157318E0,-1.103804626E0,1.063538361E1,1.099125083E1
1.640119821E2,-2.255210266E0,-1.192719727E0,1.027628036E1,1.058822421E1
1.640220201E2,-1.997296600E0,-1.351240082E0,9.700727234E0,9.995956799E0
1.640320591E2,-1.768422546E0,-1.472487946E0,9.077423401E0,9.364569112E0
1.640420971E2,-1.477128296E0,-1.554667053E0,8.647068329E0,8.909022861E0
1.640521361E2,-1.279838562E0,-1.568139038E0,8.630901947E0,8.865072769E0
1.640621741E2,-1.156345367E0,-1.588646393E0,8.838819580E0,9.054593505E0
1.640722131E2,-1.098565521E0,-1.714684296E0,9.166488190E0,9.389967741E0
1.640822511E2,-1.241518250E0,-1.869612122E0,9.625882874E0,9.884049683E0
1.640922891E2,-1.540746002E0,-1.888173523E0,1.011805939E1,1.040741194E1
1.641023281E2,-2.017654266E0,-1.815873871E0,1.067115921E1,1.101099294E1
1.641123661E2,-2.591560822E0,-1.679208069E0,1.111483658E1,1.153583631E1
1.641224051E2,-3.229833527E0,-1.512604523E0,1.150417694E1,1.204432996E1
1.641324431E2,-3.881877594E0,-1.244811401E0,1.169263504E1,1.238290125E1
1.641424821E2,-4.409530334E0,-9.098080444E-1,1.157363251E1,1.241856183E1
1.641525201E2,-4.749772797E0,-5.803431702E-1,1.106588837E1,1.205616129E1
1.641625591E2,-4.804858246E0,-3.369493103E-1,1.025113266E1,1.132633738E1
1.641725971E2,-4.652774506E0,-2.477348328E-1,9.329499207E0,1.042829030E1
1.641826351E2,-4.339326324E0,-1.682501221E-1,8.429121552E0,9.481990887E0
1.641926741E2,-4.042792969E0,-1.302291870E-1,7.768694916E0,8.758638897E0
1.642027121E2,-3.818409576E0,-1.176553345E-1,7.423961792E0,8.349209733E0
1.642127511E2,-3.592978363E0,-1.432521057E-1,7.419022064E0,8.244507449E0
1.642227891E2,-3.317251740E0,-1.745370483E-1,7.965385895E0,8.630295171E0
1.642328281E2,-2.903661804E0,-3.239263916E-1,8.609346771E0,9.091591280E0
1.642428661E2,-2.518512726E0,-5.249583435E-1,9.227561188E0,9.579476660E0
1.642529051E2,-2.122885437E0,-6.200106812E-1,9.769284668E0,1.001648535E1
1.642629431E2,-1.704505463E0,-6.521937561E-1,1.010039612E1,1.026395135E1
1.642729821E2,-1.279988251E0,-7.912545776E-1,1.009680359E1,1.020832486E1
1.642830201E2,-9.139993286E-1,-9.406439209E-1,9.788295135E0,9.875774776E0
1.642930581E2,-6.155200195E-1,-1.008003845E0,9.249415741E0,9.324517585E0
1.643030971E2,-4.373904419E-1,-1.045126648E0,8.559799805E0,8.634452664E0
1.643131351E2,-3.017724609E-1,-9.818083191E-1,7.845934296E0,7.912881850E0
1.643231741E2,-2.764750671E-1,-8.990304565E-1,7.152576141E0,7.214155507E0
1.643332121E2,-3.203338623E-1,-7.937992859E-1,6.590195618E0,6.645555610E0
1.643432511E2,-3.159928894E-1,-6.852749634E-1,6.227948914E0,6.273499897E0
1.643532891E2,-4.601431274E-1,-5.453160095E-1,6.053860931E0,6.095763564E0
1.643633281E2,-6.252497864E-1,-4.093986511E-1,5.986800385E0,6.033268053E0
1.643733661E2,-8.271798706E-1,-3.013233948E-1,6.025719452E0,6.089689421E0
1.643834041E2,-1.150507507E0,-3.156935120E-1,6.032455444E0,6.149296594E0
1.643934431E2,-1.475032654E0,-3.734733582E-1,5.931864624E0,6.123905747E0
1.644034811E2,-1.638941803E0,-4.423301697E-1,5.728886719E0,5.975109141E0
1.644135201E2,-1.700014801E0,-5.054988098E-1,5.500611420E0,5.779472758E0
1.644235581E2,-1.722767487E0,-6.047424316E-1,5.247338104E0,5.555915622E0
1.644335971E2,-1.724414063E0,-6.854246521E-1,4.980892181E0,5.315326682E0
1.644436351E2,-1.806742859E0,-8.945397949E-1,4.944966888E0,5.340151564E0
1.644536741E2,-1.852996674E0,-1.222058716E0,5.192252655E0,5.646814306E0
1.644637121E2,-1.878443756E0,-1.618733826E0,5.807024231E0,6.314299689E0
1.644737501E2,-1.858834534E0,-2.011367340E0,6.831493835E0,7.360038887E0
1.644837891E2,-2.125729523E0,-2.426154785E0,8.225844269E0,8.835692784E0
1.644938271E2,-2.499352570E0,-2.854563904E0,9.939630432E0,1.063915182E1
1.645038661E2,-2.865491180E0,-3.152294769E0,1.167467239E1,1.242762960E1
1.645139041E2,-3.252735901E0,-3.267854462E0,1.302875656E1,1.382055213E1
1.645239431E2,-3.613336029E0,-3.338806915E0,1.372181534E1,1.457710688E1
1.645339811E2,-3.720064087E0,-3.252286835E0,1.372076752E1,1.458340522E1
1.645440201E2,-3.693718872E0,-3.135679321E0,1.308863205E1,1.395665909E1
1.645540581E2,-3.515738983E0,-3.070415039E0,1.229124023E1,1.314771675E1
1.645640961E2,-3.158581696E0,-2.999761963E0,1.199470688E1,1.276119913E1
1.645741351E2,-2.714305573E0,-2.855012970E0,1.235051697E1,1.296355750E1
1.645841731E2,-2.308948517E0,-2.826422424E0,1.305360489E1,1.355420627E1
1.645942121E2,-1.913470917E0,-2.847079468E0,1.354099136E1,1.396873937E1
1.646042501E2,-1.741328888E0,-2.811752930E0,1.366223923E1,1.405684750E1
1.646142891E2,-1.797312469E0,-2.618205414E0,1.360969849E1,1.397530767E1
1.646243271E2,-2.026485901E0,-2.262245636E0,1.340672058E1,1.374643798E1
1.646343661E2,-2.324965210E0,-1.927841034E0,1.308129730E1,1.342543755E1
1.646444041E2,-2.536625061E0,-1.571731567E0,1.281619858E1,1.315901793E1
1.646544431E2,-2.577340393E0,-1.200503540E0,1.271785309E1,1.303179494E1
1.646644811E2,-2.475402374E0,-8.475375366E-1,1.280542099E1,1.306999401E1
1.646745191E2,-2.024689636E0,-5.879772949E-1,1.304896454E1,1.321819053E1
1.646845581E2,-1.326840820E0,-4.565505981E-1,1.338157288E1,1.345494101E1
